Date,Subways: Total Estimated Ridership,Buses: Total Estimated Ridership,LIRR: Total Estimated Ridership,Metro-North: Total Estimated Ridership,Access-A-Ride: Total Scheduled Trips,Bridges and Tunnels: Total Traffic,Staten Island Railway: Total Estimated Ridership
2024-11-05,3640246.0,1321929.0,244078.0,213516.0,36106.0,858375.0,6691.0
2024-11-06,4113411.0,1490566.0,256311.0,221461.0,40044.0,928979.0,8324.0
2024-11-07,4232190.0,1499670.0,259228.0,226007.0,39248.0,958652.0,8177.0
2024-11-08,3971878.0,1428851.0,245087.0,213611.0,38062.0,990743.0,7038.0
2024-11-09,2770474.0,920210.0,133329.0,134651.0,24198.0,924905.0,3270.0
2024-11-10,2117144.0,713083.0,105256.0,103048.0,23972.0,870080.0,2321.0
2024-11-11,3277617.0,1173328.0,236005.0,206579.0,28032.0,864822.0,5534.0
2024-11-12,4263199.0,1487306.0,264372.0,234752.0,39828.0,921273.0,8595.0
2024-11-13,4331024.0,1496105.0,257349.0,229455.0,41143.0,932923.0,8342.0
2024-11-14,4296568.0,1476496.0,251765.0,217969.0,40039.0,959032.0,8022.0
2024-11-15,3986526.0,1386340.0,247886.0,214139.0,39068.0,985910.0,6829.0
2024-11-16,2789132.0,919983.0,137240.0,132742.0,24556.0,916594.0,3013.0
2024-11-17,2101806.0,719084.0,118405.0,101707.0,24320.0,841590.0,2403.0
2024-11-18,3900958.0,1442803.0,246602.0,214015.0,36682.0,861708.0,7739.0
2024-11-19,4277932.0,1504152.0,260621.0,235198.0,39803.0,923969.0,8396.0
2024-11-20,4298945.0,1508975.0,261795.0,232558.0,41321.0,952410.0,8694.0
2024-11-21,4217744.0,1352576.0,247779.0,217248.0,38930.0,925692.0,7755.0
2024-11-22,3854860.0,1304306.0,240803.0,205229.0,37694.0,961674.0,6493.0
2024-11-23,2720244.0,903100.0,144950.0,134514.0,23654.0,923692.0,3057.0
2024-11-24,2075015.0,712523.0,115037.0,104157.0,24470.0,845856.0,2333.0
2024-11-25,3914213.0,1440435.0,259180.0,221649.0,37257.0,924623.0,8190.0
2024-11-26,4030009.0,1412275.0,263231.0,233673.0,39718.0,979030.0,8100.0
2024-11-27,3710430.0,1370366.0,284694.0,243529.0,35540.0,1005916.0,7495.0
2024-11-28,1513447.0,462819.0,115895.0,103402.0,26674.0,868551.0,2095.0
2024-11-29,2677499.0,910730.0,243219.0,219251.0,19887.0,829240.0,4139.0
2024-11-30,2319981.0,787685.0,148820.0,135368.0,19542.0,891736.0,2916.0
2024-12-01,1893492.0,629660.0,116806.0,103768.0,22046.0,893570.0,2006.0
2024-12-02,3813795.0,1371135.0,240375.0,209021.0,36224.0,933106.0,7622.0
2024-12-03,4240442.0,1455281.0,266544.0,234201.0,40193.0,940934.0,8289.0
2024-12-04,4374883.0,1446527.0,254632.0,224379.0,41858.0,944014.0,8265.0
2024-12-05,4354863.0,1401376.0,254255.0,215246.0,39358.0,949925.0,7971.0
2024-12-06,4121085.0,1340421.0,242555.0,206009.0,38598.0,985102.0,6812.0
2024-12-07,3017208.0,883693.0,149946.0,139193.0,24071.0,917052.0,2926.0
2024-12-08,2348950.0,708798.0,122147.0,107390.0,24671.0,849700.0,2395.0
2024-12-09,3941361.0,1369917.0,243001.0,211638.0,36847.0,897819.0,7292.0
2024-12-10,4374063.0,1444209.0,265077.0,234161.0,40973.0,933091.0,8214.0
2024-12-11,4255328.0,1353141.0,253052.0,222538.0,39455.0,902382.0,7923.0
2024-12-12,4527892.0,1431599.0,269149.0,236210.0,41074.0,991418.0,8108.0
2024-12-13,4178812.0,1347451.0,248254.0,222096.0,39020.0,1011486.0,6931.0
2024-12-14,3123454.0,882335.0,161398.0,159083.0,25602.0,948115.0,3452.0
2024-12-15,2337436.0,694080.0,120386.0,108880.0,24831.0,866862.0,2376.0
2024-12-16,3866550.0,1277624.0,239706.0,206160.0,37015.0,892474.0,7096.0
2024-12-17,4341385.0,1457557.0,266960.0,237348.0,40830.0,944837.0,8439.0
2024-12-18,4292792.0,1430923.0,266741.0,229302.0,41792.0,964203.0,8068.0
2024-12-19,4255466.0,1431183.0,267033.0,227613.0,40565.0,994900.0,7861.0
2024-12-20,3842344.0,1296068.0,247250.0,213269.0,38582.0,985717.0,6493.0
2024-12-21,2645323.0,788267.0,147327.0,138248.0,23289.0,898683.0,2973.0
2024-12-22,2061173.0,607735.0,121379.0,110023.0,23526.0,829779.0,2330.0
2024-12-23,3216875.0,1087369.0,253495.0,210375.0,33496.0,938009.0,5776.0
2024-12-24,2546394.0,906044.0,211807.0,173267.0,29443.0,890220.0,4272.0
2024-12-25,1378374.0,417229.0,87185.0,66693.0,18972.0,746323.0,1848.0
2024-12-26,2852679.0,982867.0,240534.0,203127.0,25211.0,869094.0,5222.0
2024-12-27,3161486.0,1058666.0,254609.0,225114.0,30638.0,906118.0,5656.0
2024-12-28,2268511.0,726217.0,139519.0,119418.0,19881.0,812850.0,2757.0
2024-12-29,2122102.0,664628.0,127153.0,107415.0,22149.0,810819.0,2629.0
2024-12-30,3315993.0,1110767.0,248532.0,209077.0,31713.0,896512.0,6159.0
2024-12-31,2874096.0,984193.0,223942.0,186037.0,31482.0,818825.0,4925.0
2025-01-01,1779352.0,495795.0,90318.0,74690.0,12417.0,678296.0,2040.0
2025-01-02,3376924.0,1204698.0,210914.0,165475.0,31265.0,831296.0,6548.0
2025-01-03,3413021.0,1225317.0,203652.0,163577.0,35900.0,846981.0,6243.0
2025-01-04,2315493.0,774643.0,117004.0,100579.0,21999.0,788882.0,2672.0
2025-01-05,1791020.0,618750.0,96683.0,79761.0,23665.0,726411.0,2039.0
2025-01-06,3436491.0,1238969.0,229503.0,202575.0,35840.0,792617.0,6887.0
2025-01-07,3781536.0,1275936.0,245930.0,220945.0,38048.0,842968.0,7409.0
2025-01-08,3830616.0,1256260.0,239444.0,209550.0,39406.0,852748.0,7798.0
2025-01-09,3734383.0,787710.0,229804.0,198894.0,38431.0,869256.0,6841.0
